RESERVATION_NO,Permit_No,DATE_,TIME_FROM,TIME_TO,SEX_,AGE_,assembly_POINT,GATE_INTR,Permit_KIND
478525388,942820892,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525389,942820893,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525390,942820894,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525391,942820895,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525392,942820896,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525393,942820897,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525394,942820898,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525395,942820899,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525396,942820900,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525397,942820901,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525398,942820902,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525399,942820903,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525400,942820904,9/6/2021,6:00 PM,9:00 PM,MALE,34,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525401,942820905,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525402,942820906,9/6/2021,6:00 PM,9:00 PM,MALE,98,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525403,942820907,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525404,942820908,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525405,942820909,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525406,942820910,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525407,942820911,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525408,942820912,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525409,942820913,9/6/2021,6:00 PM,9:00 PM,MALE,55,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525410,942820914,9/6/2021,6:00 PM,9:00 PM,MALE,22,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525411,942820915,9/6/2021,6:00 PM,9:00 PM,MALE,19,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525412,942820916,9/6/2021,6:00 PM,9:00 PM,MALE,37,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525413,942820917,9/6/2021,6:00 PM,9:00 PM,MALE,77,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525414,942820918,9/6/2021,6:00 PM,9:00 PM,MALE,23,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525415,942820919,9/6/2021,6:00 PM,9:00 PM,MALE,24,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525416,942820920,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525417,942820921,9/6/2021,6:00 PM,9:00 PM,MALE,26,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525418,942820922,9/6/2021,6:00 PM,9:00 PM,MALE,62,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525419,942820923,9/6/2021,6:00 PM,9:00 PM,MALE,52,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525420,942820924,9/6/2021,6:00 PM,9:00 PM,MALE,82,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525421,942820925,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525422,942820926,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525423,942820927,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525424,942820928,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525425,942820929,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525426,942820930,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525427,942820931,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525428,942820932,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525429,942820933,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525430,942820934,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525431,942820935,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525432,942820936,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525433,942820937,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525434,942820938,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525435,942820939,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525436,942820940,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525437,942820941,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525438,942820942,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525439,942820943,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525440,942820944,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525441,942820945,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525442,942820946,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525443,942820947,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525444,942820948,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525445,942820949,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525446,942820950,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525447,942820951,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525448,942820952,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525449,942820953,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525450,942820954,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525451,942820955,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525452,942820956,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525453,942820957,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525454,942820958,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525455,942820959,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525456,942820960,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525457,942820961,9/6/2021,6:00 PM,9:00 PM,MALE,35,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525458,942820962,9/6/2021,6:00 PM,9:00 PM,MALE,78,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525459,942820963,9/6/2021,6:00 PM,9:00 PM,MALE,95,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525460,942820964,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525461,942820965,9/6/2021,6:00 PM,9:00 PM,MALE,85,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525462,942820966,9/6/2021,6:00 PM,9:00 PM,MALE,97,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525463,942820967,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525464,942820968,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525465,942820969,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525466,942820970,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525467,942820971,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525468,942820972,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525469,942820973,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525470,942820974,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525471,942820975,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525472,942820976,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525473,942820977,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525474,942820978,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478525475,942820979,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525476,942820980,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525477,942820981,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525478,942820982,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478525479,942820983,9/6/2021,6:00 PM,9:00 PM,MALE,55,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525480,942820984,9/6/2021,6:00 PM,9:00 PM,MALE,22,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525481,942820985,9/6/2021,6:00 PM,9:00 PM,MALE,19,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525482,942820986,9/6/2021,6:00 PM,9:00 PM,MALE,37,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525483,942820987,9/6/2021,6:00 PM,9:00 PM,MALE,77,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525484,942820988,9/6/2021,6:00 PM,9:00 PM,MALE,45,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525485,942820989,9/6/2021,6:00 PM,9:00 PM,MALE,75,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525486,942820990,9/6/2021,6:00 PM,9:00 PM,MALE,65,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525487,942820991,9/6/2021,6:00 PM,9:00 PM,MALE,27,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525488,942820992,9/6/2021,6:00 PM,9:00 PM,MALE,22,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525489,942820993,9/6/2021,6:00 PM,9:00 PM,MALE,40,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478525490,942820994,9/6/2021,6:00 PM,9:00 PM,MALE,46,الشبيكه,باب الملك فهد,أداء عمرة
478525491,942820995,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك فهد,أداء عمرة
478525492,942820996,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478525493,942820997,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك فهد,أداء عمرة
478525494,942820998,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك فهد,أداء عمرة
478525495,942820999,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478525496,942821000,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك فهد,أداء عمرة
478525497,942821001,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478525498,942821002,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478525499,942821003,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525500,942821004,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525501,942821005,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525502,942821006,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525503,942821007,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525504,942821008,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525505,942821009,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525506,942821010,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525507,942821011,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525508,942821012,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525509,942821013,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525510,942821014,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525511,942821015,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525512,942821016,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525513,942821017,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478525514,942821018,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525515,942821019,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525516,942821020,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525517,942821021,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478525518,942821022,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
